ID,Name,Review Content,Review ID
72,Tecno Camon 20 Pro 8GB 256GB | 64-megapixel primary camera | MediaTek G99 processor | 5000mAh battery | 1 Year Brand warranty,"['Genuine & Authentic product. Seller is highly recommended & professional who responds to all my queries on time.', 'Orginal Mobile recommended to all', 'Ma Sha Allah New. aur Original Mobile']","['Mati M.', 'Syed I.', 'Muhammad M.']"
73,Tecno Camon 20 || 8GB ROM 256GB ROM || 64MP Triple Camera || 5000mAh Battery (Fast Charging) || PTA Approved || 1Year Brand Warrenty,"['perfectly packed and quickly deliver good device same as shown', 'highly recommended buht Acha mobile hay delivery b on time hay']","['ather I.', '****9']"
74,Redmi 12C 4GB RAM + 64GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"[""mobile was box packed and looks very good.. let's see it's durability"", 'Mashallah Buht hi Achi parking he or delivery bhi fast hoi or seller ka response bhi buht acha Raha thank you.🌹', 'totally satisfied with the service']","['Haroon S.', 'Ahmad A.', 'fatima A.']"
75,"Itel A05s , 4GB RAM 64GB ROM , 8MP Main Camera , IPS LCD , Finger Sensor , 5000mAh Battery",[],[]
76,"Xiaomi Redmi 12 || 8GB + 128GB || 6.79"" IPS Display || 5000 mah Battery","['Amazing phone in that price, highly recommend']",['Inam K.']
77,VGOTEL Note 23 || 8GB+8GB RAM 256GB ROM || 5000mAh Battery,[],[]
78,Redmi 12 || 8GB Ram 128GB Rom || 5000mAh Battery,"['Booked on 11.11.23 and delivered on 15.11.23 i.e fast delivery, original and same product i ordered. Well packaged but warranty card is not available in th box.', 'Very good service by seller, this is my second order. Product delivered on time and accuretly.', 'Mashallah Bohot Payra Mobile ha 😍😍 Honest seller and value for money 💰', 'Mashallah Bohot Payra Mobile ha 😍😍 Honest seller and value for money 💰', 'Nice Product.', 'Booked on 11.11.23 and delivered on 15.11.23 i.e fast delivery, original and same product i ordered. Well packaged but warranty card is not available in th box.', ""It was a wonderful experience and I'm satidfied with the product, its seller and delivery service, thanks daraz and thanks seller.."", 'Received my phone with in the advised lead time. All good and i will give 100', 'BarakAllah... Excellent', 'I received my parcel. Excellent product for the supplier. Fast delivery.Highly recommended.', 'the product was good seller is very cooperative. recommend', 'genuine seller, best product']","['Muhammad S.', 'Wasi U.', 'Hafeez', 'Hafeez', 'Hammad M.', 'Muhammad S.', 'Muhammad U.', 'Muhammad M.', 'Sajid', 'Waleed M.', 'M K.', 'Anaas K.']"
79,Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,"['Very nice 👍 mobile', '😅thri preshni thi mehngi chez phli dfa daraz sy buy krty hue k pta k orignle hgi k ni but dekh k sary doubt clear ho gye daraz ki dlivry srwis bht slow hti ja re bki fon A1h 😍', 'i order this phone reach me timely quickly delivered me cellphone is good but battery timing is not good']","['Rana A.', 'syeda', 'Wasif A.']"
80,Lg V60 Thing original Official Pta approved 8/128 single sim only,"['Bhai kaa Boht Boht shukrya Jo chees he wahi aai he or pta bhi apni cnic pe kerwa ke di he koi tention nahi he jis Bhai ko Lena he wo tention nahi le but delivery Boht late thi 10 ya 12 din lage Baki sabh ok he Thanks sir', 'Fast Delivery. Seller also included Fast Charger, Handfree, Back Cover and Screen Protector. Seller also paid PTA tax within 30 minutes, it is now Officially PTA approved. Definitely recommend JAPAN MOBILE CENTER.', 'Mobile is same as given and PTA approved, All of good things this device cant be upgraded to Android OS 13, currently it is using OS 11 of Softbank']","['D***.', 'Haris', 'Muhammad N.']"
81,Tecno Camon 20 8GB Ram 256GB Rom 6.67 inches AMOLED Display 5000 mAh - Fast charging 33W wired,"['Highly impressive such a excellent quality of cell phone camera quality and amoled display with fingerprint outclass mobile, received in record time with heavy discount from 11.11. Draz and seller response was upto the mark..']",['aamir S.']
82,"Infinix Smart 7 , Back Camera 13 MP , 4GB RAM 64GB ROM , Fingerprint , 5000 mAh Battery","['Nice one receive same as pic and good packing nice seller service and PTA approve device very nice..❤❤❤', 'very nice good 👍👍👍', 'Very Nice and cooperative Seller. My Parcel received in 24 hours. Delivery Service is very Good. Overall Mobile packing is very Good.', 'Original product with quick delivery. Thanks', 'Very satisfied with this phone. Wanted a cheap smartphone for work and this is better than my expectations at this price. Happy with the purchase.', '100% Original Product with top safety and Timely Delivered. Thanks For Good Experience. Highly Recommend.', 'Fully satisfied, a vet recommended mobile in this price range .', ""good mobile but unfortunately i can't avail discount vochure"", 'Excellent Communication Services by the Seller... Recommended for everyone...', 'Seller Very helpful thanks daraz', 'good', '', '', '', '']","['Muhammad F.', 'Muhammad F.', 'Bilal A.', 'Abdul R.', 'N***.', 'Munawar P.', 'Sohail R.', 'waqarabbas', 'E.Hub', 'Mashallah B.', 'Imran K.', 'Atif', 'abdulmutlib', '3***5', 'Majid A.']"
83,itel S23 6.6″ HD+ Display | Up to 16+256GB Storage with Memory Fusion | Color Changing Design | 50 MP AI Camera,"['Excellent mobile in this price category reviewing after one week use.', 'مناسب قیمت میں شاندار موبائل. Specifications are as shown. RAM: 16, ROM:256. I strongly recommend this product. 🥰', 'Good mobile in given price camera is not that crisp as I expected. Rest very good phone']","['Muhammad O.', '3***1', 'Syed S.']"
84,Infinix Hot 30 || 8GB Ram 128GB Rom || 5000mAh Battery,['genuine product with huge discount at Daraz 11.11 offer'],['Atif N.']
85,Redmi 12C 4GB Ram 5000mAh Battery Fingerprint Sensor,"['Experience was good, delivery on time', '#11.11 mashallah buhat he achi product hai daraz NO.1 app in Asia thank you daraz thank you saller❤️❤️❤️❤️❤️❤️', 'ordered 2 phones from the seller it was recieved in pinpack condition and this one is working fine ALHAMDULILAH', 'Very good Service, Received original and geniun product. Thanks Daraz 👍', 'Experience was good, delivery on time', 'Thank You mobile received in good packing and on time.', 'SELLER IS VERY GOOD....PIN PACK MOBILE..NOT OPENED..VERY HONEST SELLER. EVEN I M IN KARACHI BUT I RECOMMEND HIM.', 'MashAllah zabardast Product', 'Thank q to deliver on time also all things are fine', 'acha hy set jeasa mangwaya tha weas hi mila thanx', 'reviewing after few months product was original and genuine.', 'Nice product, Good experience to have it']","['Sheikh M.', 'Abbas ?.', 'durreshahwar A.', 'Muhammed A.', 'Sheikh M.', 'Shouaib A.', 'MUHAMMAD Y.', 'Sher Z.', 'M.Waqas U.', '0***5', 'Hash C.', 'Musakhar I.']"
86,"Redmi 12 - 6.79"" Inch Display - 8GB RAM - 128GB ROM","['Thanks Daraz and seller, excellent service same as shown in picture and producg receive in 3 days', 'buht pyari device h original PTA approved h thanks daraz and seller. ❤️❤️', 'original product hy A1 quality ky sath...munsab price ma... thanks']","['Wasi U.', 'Aitsam P.', 'i***z']"
87,"infinix Smart 7 HD , 2GB + 2GB Ram 64GB Rom , 6.6 Inches HD , 5000 mAh- Battery","['very nice PTA prove nice bht bht Khushi hoi mobile dykh kr thanks draz', 'We get it fast delivery and good item with warranty', 'GOOD DILIVERY TIME WAS LONG BUT ALTHOUGH GREAT']","['**********84', 'S***.', 'C.R.P. S.']"
88,Tecno Spark 10 Pro RAM 8 GB ROM 128 GB front Camera 32 MP Back Camera 50 MP Battery Type5000 mAh,"['seller is very cooperative and well manner. I will recommend. I have received techno spark 10 pro same as I ordered. I will give him five star because I requested him to deliver the mobile as soon as possible and he did the same I have received my parcel in 2 days only . I loved to buy again from him. thanks', 'Today I received my ordar 1st ko ordar kiya tha. 3 days mai recive hogya jaisa dekha tha waisa ge aya color ja issue tha tu seller nai contact kiya I appreciated hus effort set sach m bht acha hy', 'Masha allah bht acha mobile Hy. delivery bht jaldi hogai Hy. .... thank you so much', 'Masha allah bht acha mobile Hy. delivery bht jaldi hogai Hy. .... thank you so much', 'allhamdullillah bht acha cell phone h love it', 'What a service provided by the seller, excellent service quality and excellent delivery. I ordered the product and received the product very next day, amazing. Very cooperative seller. Thanks Ali Communication (Khanewal) Thanks Daraz', 'The quality of the mobile is good, seller is very cooperative. Recommend to buy from this seller. Thanks Daraz', ""Seller was good.I got my parcel before time.Product is genuine and packing was so good.Value for money product.It's really worth it.Thank you Ali Communication ❤️"", 'looks excellent smart phone.👍', 'Seller ne bht coprate kiya dilevery dat 10 din bad ki thi mene seller ko just bola k itni lambi dilevery date hai to usne agle din hi mjhe speachl bag se parcel bhijwadya or bht acha mobile hai or seller bhi bht acha hai', 'thank you saller jesay e bola ta wasay e bacha hai .. Good honest seller', ""It's exactly the same as ordered with no damage at all. I highly recommend the seller,super fast delivery. I am very satisfied with the seller.""]","['Muhammad I.', 'Hina F.', 'sidra K.', 'sidra K.', 'neda W.', 'Nadeem I.', '3***5', 'Jazil K.', 'Imran K.', 'Muhammad M.', 'muneer A.', 'S***.']"
89,"Tecno Spark 10C , 4GB + 4GB Ram 128GB Rom , 6.6 Inches IPS Display 90Hz , 5000 mAh- Fast battery 18W wired","['mashallah bohat pyara mobile phone hai charj 5.0 zabadat hai', 'very amazing product 👏😄', '']","['Raeessagar', 'Maniha A.', 'aziz A.']"
90,"Infinix Note 30 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , 5000mAh Battery","[""I'm satisfied with parcel same as shown cool product 🥰 Thanks daraz""]",['M***.']
91,Infinix Note 30 Pro 8GB Ram 256 GB Memory,[],[]
92,Samsung Galaxy A04 4GB - 64GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,"['good experience as usual I received original product with brand warranty card packed and intact box 😘', ""The mobile phone was in best condition as it was delivered. I'm satisfied by this service and its highly recommended. My phone is working in best condition 💯✨️"", 'Thanks 👍 to seller and Thanks to rider very fast delivery 🚚 Thank you so much ♥️ i also uploaded unboxing video on YouTube Thank you Daraz', 'assalam u alikum origna samsung phone with 1 year warranty . value fo money . all functions working and tested .recomemded. android 13.0 updated🤩🤩', 'Buhut achaa mobile hy.good experience. fingerprint lock nahi hy. face lock huta hy. fast charging hy or battery 2 din chalti hy.100 charger huny k bad 15 minutes tak 100 he rahta hy. es sy zeyada tareef k leay mery pass words nahi .', 'its an awesome.phone celler was also good within two days i have got it and its origional 🤩😍', 'good experience as usual I received original product with brand warranty card packed and intact box 😘', 'Best Quality & extra ordinary quick delivery. 💯 recommended. Thanks to Daraz & seller. 👍', 'sir warranty card not available in parsel I am very upset reply me how can I get mobile warranty card reply me I receive mobile Friday date 27.10.2023', 'Original product with official seal received with safe packing with in 2 days after placing order. Also got Daraz voucher discount and EMI facility from my bank. 👍 Daraz.', 'Delivered sealed and brand new phone as committed Received on time Thanks to the seller', 'Best Quality and service but . Management lazy hai q k mene Credit Card pay ly hai instalment pay wo inhone invoice nahe bheja Alfalah Bank ko Kindly Apny Management Services ko Strong karen']","['a***t', 'Naeem', 'Tufail S.', 'Hasnat R.', 'syed M.', 'Zaheer A.', 'a***t', 'Muhammad A.', 'Muhammad M.', 'R***.', 'Muhammad K.', '3***0']"
93,"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery","['دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا', 'I order white color but seller sent me black color, I told him white color I want otherwise cancel my order..']","['Altaf H.', 'Fahad H.']"
94,"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging","['ma samajhta hon mobile bohat achha ha fast ha camera achha ha lakin isma apko home screen pr hi ads milna shuru ho jainga jo hr kuch seconds bad start ho jainga ye bohat annoying experience ha', ""Very satisfied....good experience.recieved in just two day's."", 'Great new packed Phone Same like as pictures Awesome battery timing Camera result Everything is great Thank you', 'Great new packed Phone Same like as pictures Awesome battery timing Camera result Everything is great Thank you', 'nice set at price, looks good, performance good,', 'Good and newly packed phone, Accessories was complete and seller send the product on time.. Recommend to all!! 👍👍👍', 'GRATE MOBILE', 'Delivered in time and product is good', 'Beautiful phone, came in secure packaging, seller is very nice person, deals professionally, i requested for early delivery and he honor me by sending it before the delivery time 10 stars, highly recommend 🙂', 'bought this phone for my mother, alhamdililah she is happy and satisfied note this phone is due normal purpose use, and for normal purpose I mean using WhatsApp, YouTube , calling etc', 'seal pack mobile received thanks to draaz.this my second order', '💯 original packed phone Received in just 24 hour Packing was very good Same color received Recommended this phone in such a good price.']","['Dr M.', 'Shahzad Y.', 'A***.', 'A***.', 'Malik M.', 'Adeel A.', 'ADNAN H.', 'R***.', 'zeeshan K.', 'The G.', 'Mursaleen', 'Ch A.']"
95,"Samsung A54 5G - 6.4"" Inch Display - 8GB RAM",['Best seller original product thanks daraz'],['3***5']
96,itel S23 || 8GB+8GB Ram 256GB Rom || 5000mAh Battery,"['Zbrdst......Same as mentioned......Full Paisa Wasool Trusted Seller', 'good mobile price itel s23 only draz pk', 'very good mobile in economical price. the same product received which was ordered. we appreciate timely delivery.']","['Hassan M.', 'zubair K.', 'Aftab A.']"
97,Infinix Note 30 Pro || 8GB RAM 256Gb ROM || 108MP Triple Camera || 5000mAh Battery (Fast Charging 68W ) || PTA Approved || 1 Year Brand Warranty,[],[]
98,A04E 3/32 GB,"['Both Acha phone hai tanks seller thanks daraz colour b outstanding hai use main behtreen use k bàad view dy rahe thanks again', 'very positive approach and was as I ordered and mobile is working good. very happy to have that thans to retailer and also to daraz. as per my expectations fingerprints senser and fast charging not available. my suggestion is to please write all specifications on ad. Dex tracking number is not working on website but phone was delivered on very 1st of expected dates between 18 July to 21 July and received on 18th of July. was surprised and happy. good response front retailer on every chat but very poor or no response from daraz chat. due to daraz no response and tracking ID status not available on website, I was afraid and confused and wanted to cancel my order if not reached on 18th of July but was surprised to have that. please improve response to have good customer experience. Thank you', ""It's really good 👍 Original Samsung product with best hardware and software nice screen panel and camera also According to price it is the best mobile from a brand In one sentence It is value for money device"", 'Well packed, with seal pack box. With charger.', 'Both Acha phone hai tanks seller thanks daraz colour b outstanding hai use main behtreen use k bàad view dy rahe thanks again', ""It's really good 👍 Original Samsung product with best hardware and software nice screen panel and camera also According to price it is the best mobile from a brand In one sentence It is value for money device"", 'Very nice. Same as described thnx to daraz and seller', 'IT was Nice and origional product .... great saving. Thanks Daraz', 'great product..delivered on time.. should have included screen protector and cover', 'box imei number same at is mobile main aii bhii tjora a dar hy khain koi fault na nika aye charger toh 100 percent gurenty hai kay cahnge ha 🙂bas yeh fualt nazar aya hah over all mobile is good', 'original phone. touch is too sensitive and its a bit slow so wouldnt recommend it as a main phone but its my phone to receive and make calls and to use for hotspot since my 14 pro max isnt pta approved. it does the job i got it for but i dnt see it as being someones daily driver in 2023 because charging is painfully slow. poor battery life despite battery being 5k mah. the connecivity on this phone isnt good i dnt even hit 50 mbps on my wifi on it let alone full speed. youtube/discord lags a bit', 'phone is a bit slow due to low RAM otherwise genuine product was delivered']","['rubina A.', 'Mehboob U.', 'MATTI U.', 'F***.', 'rubina A.', 'MATTI U.', 'Saqlain A.', 'khurram S.', 'Sana U.', '3***9', 'Moosa K.', 'Muhammad U.']"
99,Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,"['Good thing for me.', 'Both Aala cell phone hey. 3rd set purchase from same vendor, vendor b boht coaprative hey, delivery very fast.thanks to Daraz', 'very good Mobile 2nd set purchase from same seller, very good seller, thanks to draz', 'very good Mobile 2nd set purchase from same seller, very good seller, thanks to draz', 'Good thing for me.', 'Asha Cell phone hey, Seller b asha 👋👋👋😊😊😊 thanks to Daraz and Seller', 'Both Asha Mobile hey , seller b Asha hey Thanks Draz', 'Alhamdulillah Great Experience with Daraz 😍 Everything is Perfect 👍 very fast delivery 🚚 with in 48 hours placing oder am really very inspire with your services 👍', 'very nice phone, thanks to seller and Daraz', 'Delivery is the bestest, got it in 3 days however when I initially placed the order it gave me the estimate of 10 days. HIGHLY SATISFIED WITH THE SERVICE, product and rates too.', 'Super Thinks !Daraz and Seller, me buht khosh Ho? Zabardast acha mobail hay! Sary gar family pasand Kia hay. Sorry, Foto can not shear I am ander plaats. Shukria', 'It was awesome, the price is slightly high comparative to market price']","['Tayyab A.', 'Basharat A.', 'Basharat A.', 'Basharat A.', 'Tayyab A.', 'Basharat A.', 'Basharat A.', 'Muhammad A.', 'Basharat A.', 'Aneeqa H.', 'Hejrat A.', 'Adnan Q.']"
100,"Xiaomi Poco X5 Pro - 6.67"" Inch FHD+ Display - 8GB RAM -256GB ROM","['Excellent Service. Disappointed to get the different color, ordered Black but got blue. The order got confirmed from Daraz and the seller. The seller confirmed the color before sending. Could not cancel due to Voucher and Sale. It was a gift to Father and he liked it, so no complaining to the seller. The delivery was a little late but thanks to Daraz got the parcel on time. Thanks to the seller and #11.11 Sale on Daraz.']",['Muhammad A.']
101,Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,"['I purchased mobiles before from this seller. Best seller on daraz and trustworthy. I got the order the very next day. The original genuine pin packed mobile received, unboxed the mobile by myself. Again got satisfied with their service and package.', 'Received very fast. in very good packing. satisfied and recomended', 'Thanks 😊 Excellent Presentation 👏']","['Salman T.', 'Syed N.', 'Yasir I.']"
102,"Xiaomi Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","['Value for Money, with a renowned brand name', 'Good product with huge discount at Daraz 11.11']","['Muhammad H.', 'Atif N.']"
103,Tecno Pova 5 Pro 5G || 8GB Ram 256GB Rom || 5000mAh Battery With 68W Charging,[],[]
104,Xiaomi 13T || 12GB Ram 256GB Rom || 5000mAh Battery || 67W Fast Charging,[],[]
105,"Realme Narzo 50A Prime - 6.6"" Inch Display - 4GB RAM - 64GB & 128GB ROM","['Satisfied with seller, original product received with perfect safe packaging. Reviewing after using days. Very Happy with purchase, thank you daraz & seller.', 'Box pack ha acha ha lekin jo color order kiya thaa who nhi 😀']","['3***7', 'Muhammad I.']"
106,INFINIX NOTE 30 - 8GB+8GB =16GB RAM 256GB ROM - 5000 mAh Battery,"['Nice product. Supplier is supportive. But not satidfied with the delivery which was very late', ""Box quality and phone quality was 5/5 and seller is very nice delivery was before the given date 22 Nov and I received it today 19 Nov thanks daraz and this seller until now I didn't find any issue on this phone I will keep u guys updated I hope i find no I issue good luck to the seller \U0001faf0may Allah give u success🏆💪 and this phone has bypass and reverse charging option also ❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥"", 'We are satisfied this product and fast dekiwary']","['Kashif I.', 'Mohammad S.', 'S***.']"
107,Samsung Galaxy A14 - 6GB ROM 128 GB - PTA Approved 1 Year Official Warranty,"['Great product', ""Great product and arrived as mentioned. Didn't find a charging brick in the box but understand it would be probably Samsung not the seller"", 'Mobil bot Acha hai sab ko bot pasand aya']","['D***.', 'Muhammad S.', 'Prince D.']"
108,Google Pixel 4a 5G 6GB Ram 128GB Rom,"['mobile ki condition 9/10 he . official PTA approved he camera bahoot Acha he. seller ne ache SE guide Kiya.', 'Mobile received today in 10/10 condition, physical & esim both are official PTA approved, one of my mobile technician friend told that mobile is in genuine condition. Totally scratch free. Seller is also very cooperative person. Thanx seller for providing such a perfect fone. ❤️❤️❤️']","['Jafar M.', 'M. I.']"
109,"Infinix Note 30 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , Fingerprint , 5000mAh Fast Charging",['Quality is Good 👍 I like the product Receive On time Receive Before Delivery time'],['M. U.']
110,Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,['good'],['3***1']
111,"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",['Fast and furious type delivery service. I received original product. highly recommended to this saler.'],['Farooq A.']
112,Redmi Note 12 || 8GB Ram 256GB Rom || 5000mAh Battery,"['Excellent product', ""phone received but it's repacked and there is no warranty card inside the box. The response from seller is very pathetic as well."", 'Phone arrived on time & undamaged parcel. Product is as described, and PTA approved.']","['0***0', 'Naeem I.', '3***6']"
113,"Infinix Hot 30 Play RAM 4 GB ROM 64 GB Front Camera 8 MP Back Camera 16 MP + QVGA Battery Type Li-Po 6000 mAh, non-removable","['Aoa Jaisa bola waisa he mobile mila bohat khushi howi seller bi bohat cooperative ha jo color kaha wohi bheja thx seller market rate se kam pr mila zbrdst shabash', 'Highly recommended beautiful Mobile thank you seller 😍', 'Color was different than I order. I ordered purple but got black. The box of phone was already opened. Bad experience.', 'Excellent to received parcel safe anf quickly .', 'the phone is good and service is excellent muja urgent chai tha so mena Ina Bata yeh muja jaldi chai hai so 3 din ma mobile Mera pass tha so thanks', 'packing bohot achi thi or fast delivery thi. mobile condition pinpack he with charger and warranty card. thanks', 'Highly recommended beautiful Mobile thank you seller 😍', 'MashaAllah bht acha phone hai seller bi acha hai bs TCS walon ne delivery delay ki fsd ki bajay jhang city bej dia parcel.TCs ko improvement ki zarorat hai is sy best Pakistan post hai i think.thanks saller and daraz', ""Received the very next day. It's the original product. The seller is very cooperative. Price is also lower compared to market rate."", 'Masha Allah boht acha mobile hy mujy AJ receive hua', 'Authentic and original as mentioned', 'Good service fast shipping']","['Muhammad A.', '3***6', 'Zain N.', 'Kashif N.', '*******940', '3***6', '3***6', 'fawad', 'Zubair L.', '3***4', 'Faizan S.', 'Malik A.']"
114,Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,"['#11.11 Phone received on 4th day. Package was roughly handled. Very ordinary packing by seller even after repeated requests, he just wrapped it and sent. Leopard is always poor, box edges have become rounded due to mishandling. Luckily phone is safe and working. Mobile is perfect in every aspect. Alhumdulillah', ""it's worth its price. Quick delivery and good service by the dealer"", 'Genuine Products. Thanks #11.11']","['A***.', '*******090', 'Aamir M.']"
115,"Redmi Note 12 - 6.67"" Inch Display - 8GB RAM - 128GB / 256GB ROM","['The product received well packed and within timeline. Comes with e-warranty so nothing to worry about. Nice n cooperative seller.', 'Excellent mobile. camera is average.', 'repack hai without stamp']","['Omair', 'Arsalan A.', 'Faraz A.']"
116,"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery","['excellent product. recieved within a week.. thank you Daraz and Seller', 'Delivery in 2 days & remarks 10/10', 'I greet such honest trader because of delivery at time and geniune product.Infinite thanks.May Allah you live long and progress by leaps and bounds.']","['Muhammad T.', 'Shoaib J.', 'Ruman R.']"
117,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable","['السلامُ علیکم, I received original Mobile with fast delivery, Packing achi thi, bubble wrapped, Thanks to seller and very thankful to DARAZ. purchase with a good discount in 11.11. BOHAT ACHA MOBILE HY, Jo colour bola tha wo hi aya hy with all accessories, like pouch, protective glass, charger C-type, and data cable, sim ejector pin, warranty Card.', 'Excellent product. Same as shown in add. Fastest delivery ever. Highly recommended this seller.', 'Thank you, same as shown in the picture and fast delivery. Honest buyer recommended.', 'Fast Delivery ❤️ cooperative seller ❤️ bht achi packging mein mila bht shukriya i like this store recommended', 'Superb service, extremely reliable, highly recommended.... Of any body want to buy a mobile do trust and free from all tension. Only Alsaeed Communication can gave me all the things together, Quality service, quality product, quality packing, quality discount and quality delivery. Thanks this store ..', ""The seller was very cooperative. Also, mobile phone is good and value for money. I am satisfied with it's performance."", ""I recently purchased a mobile from ALSAEED COMMUNICATION, and I'm quite satisfied with my purchase. The product arrived in good condition, and it meets my expectations. Overall, a great shopping experience."", 'Alhamdulillah for my decision for this wonderful device thankyou AlSaeed Communication for timely delivered to me.', 'genuine product thanks seller for this amazing product', 'Excellent service and fast delivery. also got it at the right price.', '5 star for service and delivery of original and genuine product .same as described in add.thanks.', 'Delivery was fast. Original product. Thanks']","['Imran A.', 'Hamza K.', 'Javed I.', 'Malik A.', 'Nabeel C.', 'M. I.', 'Hassan', '3***3', 'TalhaNazir', 'Khizer A.', '0***5', 'Rana E.']"
118,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",['this is nice product and working good and same as shown in picture. fast and timely delivery.'],['Muhammad A.']
119,Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,"['Excellent service, quickest delivery with in 36 hours and fabulous product with safe packing', 'Mobile bht acha hai orignal hai use mein bht he acha hai camre ka result bht kaml hai or darz ny packing bht achi ki the', 'Value of money, Genuine product,']","['Muhammad A.', 'umer', 'Sarfraz A.']"
120,"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging","['Beautiful,fantastic easy to use fast charging']",['3***4']
121,"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",[],[]
122,vivo Y36 - 8GB RAM - 256GB ROM - 50 + 2 MP Rear Camera - 5000mAh Battery,['good same as shown in pictures'],['Hurara M.']
123,Tecno Spark 10 Pro || 8GB Ram 128GB Rom || 5000mAh Battery,"['Very thankful Daraz and seller product recive original and same as pics Thanks', 'Good product in this price. very sleek and smart design', 'I ordered White color phone and paid upfront to daraz and then the seller sent this black color cz white was not available with him. Extremely bad on part of the seller.']","['3***3', 'waqas B.', 'Waleed K.']"
124,vivo Y36 - 8GB RAM - 256GB ROM - 50 + 2 MP Rear Camera - 5000mAh Battery,['good same as shown in pictures'],['Hurara M.']
125,Tecno Spark 10 Pro || 8GB Ram 128GB Rom || 5000mAh Battery,"['Very thankful Daraz and seller product recive original and same as pics Thanks', 'Good product in this price. very sleek and smart design', 'I ordered White color phone and paid upfront to daraz and then the seller sent this black color cz white was not available with him. Extremely bad on part of the seller.']","['3***3', 'waqas B.', 'Waleed K.']"
126,"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W","['good quality mobile recommended', 'Delivered on time.....Sealed dabba pack mobile', 'Same as shown.. honest seller 👍🏻💯 Fast delivery']","['Syed I.', 'zaman', 'A***n']"
